GRMZM2G132577	GRMZM2G700683	GRMZM2G106479	GRMZM2G136765	GRMZM2G409343	GRMZM5G852338	GRMZM2G170628	GRMZM2G170632	GRMZM2G116083	GRMZM2G013448	GRMZM5G851965	GRMZM2G012966	GRMZM2G165428	AC196426.3_FG007	GRMZM2G096655	GRMZM2G395771	GRMZM2G096764	GRMZM2G050553	GRMZM2G027333	gamma	alpha	total	ratio
0.387522319	0.628171949	1.385954264	-0.923055543	0.813797671	1.068431117	0.731172307	0.661717677	-0.842592259	0.469675385	-0.417065588	-0.343824517	0.687372812	0.804348643	0.944119285	0.195363108	0.813797671	1.460977052	0.372878156	1.48525435	-1.245886611	1.367799754	-0.923143931
-0.758136008	1.946202375	0.279460686	1.862731867	-0.794970891	-0.315058297	1.143773961	2.468001988	0.670220259	-0.6448541	-0.933535639	-0.402250065	-1.385954264	1.255660378	-0.244213829	1.286210621	1.523165155	0.409646587	0.636490883	1.0216048	-1.664336522	0.736554034	-1.645767305
0.336607179	-0.010217413	1.156974916	2.045954276	0.417065588	-0.085246759	-1.568142731	-0.030656506	-0.954809756	-1.385954264	0.670220259	1.143773961	-0.661717677	0.126347925	-1.286210621	0.547203211	-0.628171949	-0.030656506	-0.794970891	-0.037773625	0.004720598	-0.070867983	-0.108787551
-0.704730028	0.071581727	-0.167663737	0.336607179	-0.987557182	-0.051108415	-1.270787244	1.105318189	-0.167663737	0.547203211	0.017029548	1.697120332	-0.244213829	0.085246759	0.965610478	-0.6448541	1.032943298	0.91267586	-0.7490877	0.839604913	-0.070867983	0.793485023	-0.534175181
0.003405752	-1.105318189	0.547203211	0.944119285	0.74010031	0.272384894	0.7490877	0.146974467	1.021399468	1.460977052	-0.146974467	0.133217035	-0.469675385	1.591873889	1.441453795	0.74010031	0.823319923	1.197842699	1.021399468	0.051949743	0.199581485	0.104040162	0.277307168
-1.009990169	0.202310601	-0.195363108	-1.080563549	0.603470624	0.523619123	1.523165155	-0.469675385	0.579132162	-0.417065588	0.492617885	-1.385954264	1.130769373	0.579132162	0.244213829	0.563095926	-0.687372812	0.424507616	-0.209267873	0.68788465	-0.705939135	0.412668726	-0.952454975
-0.547203211	-0.563095926	-1.197842699	0.902393588	0.365586148	0.010217413	-0.965610478	-2.045954276	0.484942137	-0.713488578	0.704730028	0.804348643	0.547203211	-0.758136008	-0.571095686	-0.017029548	-0.251237576	-0.010217413	-0.322224522	0.589455798	0.61777576	0.755258053	0.118289797
0.587206217	-1.255660378	-0.603470624	0.09208509	-1.591873889	-1.286210621	-0.767246816	0.188425032	1.48107362	1.270787244	2.045954276	0.003405752	-0.293654744	-0.45451733	0.044289159	0.293654744	0.336607179	0.758136008	0.307908216	-0.930396703	1.892830498	0.35674782	1.703298394
0.531447525	-0.286550499	-1.825439172	1.441453795	-1.33442315	-1.255660378	-1.130769373	1.33442315	0.037471962	0.343824517	0.09208509	-1.105318189	-1.021399468	-0.003405752	0.595318735	-0.174575701	2.045954276	0.365586148	0.767246816	-0.832908347	0.382017734	-0.742759799	0.945051139
-0.923055543	0.563095926	0.628171949	0.523619123	0.126347925	-0.071581727	-0.998710851	-0.343824517	0.078412413	-0.45451733	-0.43197323	1.862731867	1.48107362	1.240815502	0.372878156	-0.153863466	1.501786817	1.33442315	0.119484771	-0.866777322	-1.921935009	-1.529352729	-1.48525435
1.301946185	1.240815502	0.315058297	-0.882109877	0.439462999	0.030656506	1.422465003	0.023842473	0.852346618	0.767246816	0.469675385	-0.823319923	-0.555132042	1.385954264	0.112627241	0.387522319	0.7490877	-0.064754379	-0.085246759	0.43850955	-0.223719569	0.2969845	-0.123044875
1.642224543	-1.48107362	1.080563549	0.167663737	-0.813797671	-0.7490877	-0.057930049	1.642224543	0.587206217	-0.133217035	-0.923055543	-0.611662814	0.160759774	0.112627241	0.531447525	0.216235289	-0.508057465	-0.852346618	-1.009990169	-0.60072585	-0.507145502	-0.894605302	-0.118289797
1.021399468	0.078412413	0.555132042	2.249880663	-1.044626445	-0.998710851	-1.117953259	-0.119484771	-1.255660378	0.45451733	0.272384894	-1.441453795	-1.301946185	1.825439172	1.501786817	0.322224522	2.998020796	1.697120332	-0.776421761	-0.165979278	-1.627748831	-0.664154647	-1.344125766
-1.441453795	2.171527717	0.188425032	-0.45451733	1.197842699	0.469675385	1.591873889	-0.380190046	-0.539308633	-0.653262666	0.071581727	-0.417065588	0.933535639	-0.43197323	-0.037471962	0.987557182	-0.174575701	0.174575701	-0.902393588	-0.311817916	0.127802736	-0.311817916	0.243123658
0.523619123	-0.446977502	1.068431117	1.790524917	-0.713488578	-1.117953259	0.767246816	1.211918765	-0.477294855	-0.174575701	-0.91267586	-0.794970891	-0.954809756	0.872103029	-1.080563549	-0.409646587	-1.726602201	-0.696025208	0.126347925	-0.50178437	-1.443868764	-1.070556004	-0.545096162
2.249880663	1.726602201	-0.823319923	0.636490883	0.731172307	1.286210621	-0.661717677	1.48107362	1.642224543	1.591873889	-0.902393588	1.616536998	0.872103029	0.678771572	1.591873889	1.156974916	1.993601218	2.645701413	0.6448541	-1.321182026	0.859924779	-0.87367081	1.332566211
-0.722302208	-0.085246759	-1.301946185	-0.758136008	-1.080563549	-1.48107362	0.678771572	-0.188425032	-0.469675385	-0.678771572	-0.892205847	-0.713488578	-0.872103029	0.923055543	-0.394875486	-0.223213218	-0.987557182	-0.160759774	1.642224543	-0.25285968	-0.257736636	-0.407534012	-0.075601244
0.153863466	-0.636490883	0.785662535	-1.255660378	-1.197842699	1.021399468	-0.944119285	0.409646587	-0.636490883	0.661717677	0.661717677	-0.882109877	-0.696025208	-1.441453795	0.998710851	-0.804348643	-0.531447525	1.092857156	0.417065588	0.161195105	-1.645767305	-0.204399359	-1.514324716
-0.531447525	-2.468001988	-0.387522319	2.468001988	-1.697120332	-2.645701413	-0.539308633	-1.790524917	-0.713488578	-0.365586148	-0.244213829	-1.616536998	-1.403975696	0.174575701	-2.468001988	-0.195363108	-0.696025208	-1.825439172	-1.568142731	-0.175559145	-0.2969845	-0.361783097	-0.170767252
-0.167663737	-0.500322766	-2.468001988	-0.343824517	-0.181496015	0.446977502	-0.439462999	-1.368372038	-0.587206217	-0.209267873	-0.882109877	-1.697120332	-0.842592259	-0.010217413	0.394875486	0.439462999	-2.104600628	0.417065588	-0.571095686	1.379929715	-1.457387607	1.321182026	-0.945051139
-0.307908216	1.616536998	0.230202032	-0.892205847	0.167663737	0.45451733	0.417065588	0.976525035	1.862731867	-0.387522319	-0.872103029	-0.852346618	0.372878156	1.523165155	0.272384894	-0.358313528	-1.143773961	0.188425032	0.085246759	-1.499631123	0.50178437	-1.225627238	1.344125766
0.43197323	-0.965610478	0.51582268	-1.422465003	0.223213218	0.678771572	-0.251237576	2.045954276	0.439462999	1.385954264	-0.862182757	0.251237576	-0.619896262	0.057930049	0.300773842	-0.492617885	0.987557182	0.923055543	-0.477294855	-1.379929715	-0.567136467	-1.593218818	0.512521249
-0.380190046	-1.156974916	-0.477294855	-0.358313528	-0.343824517	0.105775004	1.902810954	0.237202109	-0.112627241	0.892205847	-0.852346618	1.460977052	0.037471962	-1.105318189	1.568142731	-1.368372038	1.240815502	1.48107362	-2.468001988	-0.755258053	-1.298913446	-1.309966537	-1.177060462
0.842592259	-1.697120332	-0.133217035	-1.301946185	1.441453795	0.611662814	1.301946185	0.279460686	-0.119484771	-0.91267586	0.202310601	-1.240815502	-1.156974916	1.211918765	-0.987557182	0.508057465	-1.286210621	-1.021399468	1.056453949	1.245886611	0.104040162	1.113399888	-0.578260124
1.902810954	-0.611662814	-0.462083086	0.670220259	0.133217035	0.343824517	1.441453795	0.272384894	-0.402250065	1.697120332	1.545263217	0.307908216	-0.611662814	0.409646587	0.188425032	0.402250065	0.492617885	-0.037471962	0.329407333	-0.718104214	1.593218818	0.137327255	1.457387607
0.500322766	0.030656506	0.35105981	0.078412413	1.48107362	0.43197323	0.286550499	-0.35105981	-1.993601218	0.462083086	-0.409646587	1.092857156	1.385954264	0.469675385	0.057930049	1.545263217	-0.402250065	0.258273739	0.563095926	0.247988731	0.366827564	0.306865978	0.123044875
0.653262666	1.117953259	1.825439172	0.571095686	1.757666049	0.336607179	0.933535639	0.085246759	-1.790524917	0.372878156	1.825439172	-0.188425032	-1.351202935	0.954809756	0.469675385	0.209267873	0.696025208	-0.258273739	1.080563549	0.859924779	-0.422971049	0.68788465	-0.681916262
-2.645701413	-0.188425032	1.946202375	0.343824517	-0.394875486	0.153863466	0.653262666	0.265322712	0.6448541	-0.394875486	0.044289159	-0.976525035	-0.804348643	0.265322712	-0.402250065	-0.051108415	-0.258273739	-0.286550499	-0.842592259	-0.204399359	0.767875414	0.075601244	0.887583941
-1.33442315	-0.300773842	0.329407333	-0.181496015	-0.293654744	1.757666049	1.270787244	-0.923055543	0.223213218	1.226239142	-0.842592259	0.704730028	0.539308633	-0.071581727	-0.823319923	2.645701413	0.372878156	-0.402250065	1.422465003	-1.839012341	1.404818254	-0.880606067	2.19381673
1.143773961	-0.555132042	-0.469675385	0.105775004	-0.402250065	-0.202310601	0.813797671	-0.085246759	-1.501786817	1.825439172	1.105318189	0.365586148	-0.492617885	0.539308633	1.009990169	-0.394875486	0.902393588	-0.547203211	-0.251237576	-1.703298394	0.693877643	-1.288016806	1.610243846
0.678771572	0.998710851	0.767246816	0.293654744	0.758136008	0.539308633	0.409646587	0.477294855	-0.322224522	-0.223213218	1.301946185	0.670220259	-0.017029548	0.933535639	-0.611662814	-0.603470624	1.545263217	0.965610478	-0.105775004	0.189959501	-0.33669542	0.132563492	-0.392193489
-0.571095686	1.385954264	-0.126347925	0.696025208	0.300773842	-0.462083086	-1.240815502	0.358313528	0.43197323	-1.044626445	0.322224522	0.794970891	1.902810954	-0.209267873	-1.523165155	-1.351202935	-0.293654744	0.265322712	-0.813797671	-0.534175181	-1.892830498	-1.087454134	-2.24947787
-0.83291742	1.032943298	-0.064754379	-0.112627241	-0.823319923	-1.156974916	1.032943298	-0.195363108	-0.687372812	0.010217413	-0.83291742	-0.523619123	0.531447525	-0.539308633	1.117953259	0.272384894	-1.156974916	1.056453949	-0.45451733	-1.266670675	-0.930396703	-1.839012341	-0.361783097
-0.74010031	0.003405752	1.044626445	0.394875486	-0.329407333	1.044626445	0.758136008	0.563095926	0.35105981	0.687372812	0.35105981	1.211918765	0.057930049	1.068431117	0.417065588	0.722302208	0.477294855	-0.209267873	-0.174575701	-0.402410019	-0.233410628	-0.567136467	0.180355072
-0.469675385	-0.862182757	-0.7490877	-0.462083086	-1.255660378	-0.45451733	-0.823319923	-0.628171949	-0.153863466	-0.098927729	-0.343824517	-0.202310601	-1.105318189	-1.993601218	1.757666049	-0.230202032	-1.422465003	-1.862731867	-0.933535639	-1.205858798	-0.247988731	-1.392266183	0.755258053
-1.460977052	-0.45451733	2.045954276	1.226239142	-0.409646587	-0.387522319	1.130769373	0.776421761	0.998710851	-1.301946185	-0.823319923	-0.329407333	-0.653262666	-0.037471962	0.852346618	-0.365586148	-0.153863466	-1.403975696	-0.579132162	-0.998024621	0.507145502	-0.793485023	1.122216862
0.044289159	0.636490883	1.092857156	1.044626445	1.642224543	1.226239142	1.170380633	-0.126347925	-2.468001988	-0.767246816	1.48107362	0.402250065	-0.409646587	-0.409646587	0.439462999	-1.33442315	-0.112627241	-0.965610478	-1.697120332	-0.550581047	1.288016806	0.061406116	1.177060462
-0.105775004	-1.568142731	0.579132162	-1.130769373	0.595318735	0.098927729	-0.237202109	-1.080563549	-0.83291742	0.315058297	0.329407333	-0.153863466	-0.174575701	0.188425032	-2.104600628	-0.258273739	-0.43197323	-0.462083086	-0.160759774	-0.793485023	0.118289797	-0.813038723	0.664154647
0.394875486	-0.902393588	-1.009990169	-0.74010031	1.545263217	1.616536998	-0.704730028	0.619896262	0.195363108	0.322224522	1.697120332	0.923055543	-0.358313528	0.45451733	-1.170380633	-0.35105981	-0.603470624	-0.603470624	0.933535639	-1.392266183	1.576643448	-0.33669542	1.985570999
-0.439462999	0.394875486	-0.892205847	-0.872103029	0.484942137	-0.216235289	1.044626445	-0.307908216	-0.188425032	0.813797671	-0.813797671	0.619896262	0.315058297	0.387522319	-0.619896262	-0.078412413	-0.872103029	0.704730028	-1.117953259	0.78703433	-0.272404862	0.799968905	-0.887583941
0.539308633	-0.823319923	-0.776421761	-0.037471962	-0.085246759	0.872103029	0.944119285	1.902810954	0.547203211	2.171527717	1.226239142	1.422465003	0.146974467	0.731172307	-0.424507616	-0.112627241	0.237202109	-0.133217035	0.462083086	0.998024621	0.351721572	1.005822542	-0.50178437
-1.056453949	1.092857156	0.484942137	-0.776421761	-0.785662535	0.902393588	0.358313528	1.825439172	0.74010031	0.119484771	1.591873889	1.545263217	1.523165155	-0.722302208	-0.555132042	-1.318010897	0.687372812	0.098927729	0.209267873	-0.2969845	-1.593218818	-0.780616221	-1.985570999
-1.301946185	0.794970891	0.300773842	-0.954809756	1.286210621	2.249880663	-0.813797671	1.080563549	-0.272384894	-0.064754379	1.403975696	1.021399468	1.056453949	-0.731172307	-0.539308633	-1.301946185	0.358313528	0.272384894	1.591873889	-0.277307168	-0.839604913	-0.640792894	-1.005822542
0.51582268	0.112627241	-1.33442315	-0.628171949	0.064754379	0.670220259	1.021399468	0.43197323	-1.056453949	-0.322224522	-0.804348643	1.056453949	0.492617885	0.237202109	-0.547203211	0.010217413	-0.462083086	0.713488578	-0.91267586	-1.430608769	0.25285968	-1.298913446	1.309966537
-0.823319923	-1.240815502	-0.83291742	0.322224522	-0.300773842	0.265322712	1.009990169	-0.044289159	-1.642224543	-0.336607179	0.133217035	0.098927729	-0.133217035	0.976525035	-1.197842699	0.469675385	-1.385954264	-0.45451733	-0.944119285	-0.693877643	1.037645711	-0.223719569	1.158391438
0.424507616	-0.74010031	-0.315058297	-0.300773842	-1.009990169	0.628171949	1.385954264	-0.579132162	-0.085246759	-0.492617885	-0.794970891	0.336607179	1.669043821	-1.368372038	0.358313528	-1.286210621	-1.501786817	0.547203211	-0.852346618	-0.712008503	1.745032084	0.422971049	1.645767305
-0.044289159	-1.009990169	-0.670220259	-1.757666049	0.785662535	2.104600628	-0.611662814	-0.071581727	-1.240815502	0.202310601	0.023842473	0.469675385	0.998710851	-0.954809756	0.216235289	1.240815502	-0.713488578	0.181496015	0.322224522	-0.887583941	-2.596561824	-1.544734294	-3.108053588
-0.731172307	-0.547203211	-0.852346618	0.003405752	-1.403975696	0.279460686	0.998710851	-0.372878156	-0.547203211	-0.126347925	1.143773961	0.523619123	0.842592259	-1.669043821	-0.146974467	-0.286550499	-0.823319923	-0.785662535	0.902393588	0.287131937	-0.346704194	0.123044875	-0.658280641
-0.965610478	0.057930049	-0.293654744	-0.209267873	0.336607179	1.255660378	-0.35105981	-0.394875486	0.300773842	-1.523165155	0.776421761	1.301946185	0.882109877	-0.265322712	-0.678771572	-0.51582268	-0.387522319	-1.092857156	1.143773961	0.646600133	0.523317542	0.806486593	-0.161195105
0.462083086	0.722302208	1.368372038	-1.117953259	-0.112627241	0.687372812	0.071581727	0.91267586	1.441453795	0.587206217	2.998020796	0.044289159	-0.030656506	-0.098927729	1.48107362	-0.531447525	0.409646587	0.636490883	0.258273739	-0.780616221	1.664336522	0.321744911	1.664336522
0.010217413	-0.595318735	1.993601218	-0.678771572	0.044289159	0.307908216	0.603470624	0.300773842	-1.403975696	-0.195363108	-0.078412413	-0.394875486	-0.251237576	-0.153863466	0.133217035	-0.704730028	-0.119484771	-0.653262666	-0.603470624	0.658280641	-0.813038723	0.417814344	-1.443868764
-0.619896262	1.068431117	0.998710851	-0.862182757	0.462083086	0.402250065	-0.555132042	-0.661717677	-0.987557182	-0.823319923	1.946202375	0.500322766	-0.037471962	0.167663737	-1.044626445	-0.300773842	-0.078412413	-1.056453949	-0.071581727	0.567136467	-0.03305008	0.464646597	-0.572689437
-0.678771572	0.365586148	0.202310601	0.417065588	-0.315058297	0.044289159	-0.322224522	0.7490877	-0.417065588	-0.842592259	-0.785662535	0.195363108	1.068431117	1.301946185	-1.184000049	0.794970891	1.009990169	0.402250065	0.167663737	-0.51791185	0.180355072	-0.50178437	0.387100601
-1.616536998	-0.767246816	-0.424507616	1.301946185	-0.731172307	-1.825439172	-1.545263217	0.216235289	-1.441453795	-0.547203211	0.892205847	-0.842592259	0.071581727	-0.387522319	-0.140092436	-1.270787244	2.468001988	0.251237576	-0.531447525	-0.85311238	0.428139025	-0.767875414	0.937698749
0.119484771	0.469675385	0.195363108	-0.216235289	-0.286550499	-0.758136008	-0.112627241	0.098927729	-0.976525035	0.160759774	1.726602201	1.226239142	0.119484771	-0.09208509	-0.279460686	-1.255660378	-0.09208509	-0.713488578	-0.696025208	0.35674782	-0.589455798	0.165979278	-1.062220505
1.255660378	0.785662535	-1.117953259	-0.315058297	0.003405752	0.223213218	-0.852346618	0.767246816	1.790524917	-0.010217413	-0.776421761	-1.368372038	-0.933535639	1.48107362	0.071581727	0.251237576	-1.545263217	0.43197323	1.460977052	1.131121951	-0.901671045	0.967421566	-1.952764915
0.696025208	-0.098927729	-0.933535639	0.174575701	-0.595318735	-1.226239142	-1.523165155	1.403975696	1.568142731	-0.439462999	-0.767246816	-1.021399468	0.902393588	-0.7490877	1.080563549	-0.424507616	-1.441453795	0.010217413	1.33442315	0.806486593	-0.042498014	0.742759799	-0.730376506
1.286210621	-0.394875486	0.098927729	0.380190046	-1.170380633	-1.385954264	2.645701413	2.345104662	0.785662535	2.345104662	-0.307908216	-0.003405752	-1.032943298	1.080563549	0.251237576	1.403975696	-0.704730028	1.591873889	0.531447525	0.099295118	1.309966537	0.62349896	0.774230107
0.133217035	0.758136008	0.852346618	0.017029548	0.446977502	0.300773842	-1.056453949	0.628171949	-0.43197323	-0.965610478	0.813797671	0.140092436	0.704730028	0.508057465	-0.167663737	1.523165155	1.092857156	0.057930049	0.965610478	0.407534012	-0.056677296	0.346704194	-0.496437621
0.380190046	1.545263217	-0.508057465	0.037471962	0.523619123	-0.181496015	0.842592259	2.645701413	0.237202109	-0.030656506	0.758136008	0.372878156	0.140092436	2.468001988	-0.976525035	0.174575701	0.315058297	1.080563549	0.74010031	0.185155152	0.108787551	0.175559145	-0.218881964
1.726602201	1.156974916	1.351202935	1.726602201	0.539308633	-0.258273739	-0.037471962	0.965610478	-0.071581727	1.318010897	1.902810954	1.156974916	0.523619123	1.669043821	0.83291742	2.468001988	0.83291742	0.653262666	0.571095686	0.887583941	0.282216147	0.87367081	-0.491105028
1.184000049	0.91267586	-1.130769373	-0.555132042	1.240815502	1.591873889	0.372878156	0.678771572	-0.653262666	1.021399468	1.669043821	0.462083086	0.713488578	-0.030656506	-0.365586148	2.249880663	0.704730028	1.156974916	2.345104662	0.606389528	-0.089811623	0.51791185	-0.629242655
-1.591873889	-0.776421761	-0.279460686	-0.6448541	-0.140092436	-0.146974467	0.704730028	-1.591873889	-0.902393588	1.422465003	-0.758136008	0.380190046	-0.758136008	-0.188425032	-0.998710851	1.33442315	0.595318735	-0.279460686	-1.240815502	-0.142094136	0	-0.185155152	-0.06613631
1.460977052	-0.484942137	-0.336607179	-0.687372812	-1.790524917	0.057930049	-1.501786817	-0.037471962	0.181496015	0.531447525	1.211918765	1.068431117	-1.48107362	-1.351202935	0.91267586	-0.098927729	0.133217035	-2.104600628	-0.862182757	-1.104668629	0.52873857	-0.887583941	1.245886611
0.563095926	0.976525035	0.017029548	0.057930049	-0.251237576	-0.286550499	0.892205847	1.862731867	-0.882109877	0.402250065	1.056453949	0.244213829	-0.209267873	2.645701413	-0.469675385	2.345104662	1.825439172	0.872103029	-0.387522319	0.417814344	0.051949743	0.392193489	-0.387100601
-0.09208509	0.6448541	-0.078412413	-1.211918765	-0.944119285	-0.965610478	1.080563549	0.017029548	0.119484771	-0.300773842	0.696025208	0.174575701	1.117953259	0.500322766	0.051108415	2.104600628	0.279460686	0.687372812	0.776421761	-0.218881964	0.998024621	0.209221982	0.799968905
-1.726602201	1.080563549	1.105318189	-0.023842473	0.976525035	0.160759774	0.670220259	0.140092436	-2.045954276	-1.009990169	2.645701413	0.7490877	1.33442315	1.130769373	0.492617885	1.501786817	0.322224522	-0.555132042	-0.037471962	-0.422971049	-0.146864249	-0.539627626	0.037773625
0.687372812	1.184000049	0.105775004	-1.143773961	2.645701413	2.468001988	2.468001988	-0.365586148	-1.757666049	1.726602201	1.286210621	-0.409646587	0.424507616	-0.523619123	0.722302208	0.731172307	0.251237576	0.661717677	1.032943298	0.26261973	0.45415466	0.33669542	0.042498014
-0.174575701	0.523619123	1.143773961	-0.409646587	0.987557182	0.146974467	0.258273739	0.387522319	-0.862182757	-1.368372038	0.944119285	-0.500322766	-2.249880663	-0.202310601	0.902393588	-0.133217035	0.619896262	-1.441453795	-0.508057465	0.056677296	0.583848813	0.233410628	0.292054674
0.508057465	0.160759774	0.153863466	1.021399468	-0.133217035	1.143773961	0.244213829	1.368372038	0.230202032	2.645701413	0.794970891	2.645701413	-0.098927729	0.244213829	0.704730028	-1.240815502	1.143773961	1.021399468	1.993601218	1.177060462	0.755258053	1.309966537	-0.341695528
0.882109877	-1.825439172	0.402250065	1.993601218	-0.188425032	0.251237576	0.402250065	-1.669043821	1.616536998	0.595318735	0.636490883	-0.83291742	0.402250065	-0.329407333	1.044626445	-0.813797671	-0.862182757	-1.616536998	0.813797671	-0.33669542	-0.459394307	-0.556082547	-0.382017734
-0.085246759	0.462083086	0.45451733	0.954809756	1.33442315	1.211918765	0.307908216	0.508057465	0.611662814	0.43197323	0.852346618	0.611662814	0.758136008	0.987557182	-1.117953259	-0.611662814	0.439462999	-0.195363108	1.790524917	-0.292054674	-0.175559145	-0.428139025	-0.104040162
-1.545263217	0.653262666	-0.571095686	-1.441453795	0.555132042	1.368372038	1.862731867	0.823319923	-0.098927729	-0.119484771	0.976525035	0.315058297	1.825439172	0.670220259	-0.804348643	-1.226239142	-0.030656506	-0.804348643	1.068431117	-0.496437621	0.589455798	-0.267509095	0.742759799
0.83291742	-0.112627241	-0.539308633	-0.51582268	-0.237202109	-0.409646587	1.117953259	-0.813797671	-0.776421761	0.146974467	-0.7490877	0.872103029	0.409646587	-1.385954264	0.731172307	-0.636490883	-0.023842473	0.230202032	-0.892205847	0.464646597	0.042498014	0.407534012	-0.376944717
0.722302208	-1.33442315	-0.237202109	1.318010897	-0.579132162	1.092857156	1.33442315	0.112627241	-0.251237576	-2.171527717	-0.74010031	-0.704730028	-0.010217413	-1.197842699	-1.403975696	0.998710851	-1.642224543	-1.032943298	-1.368372038	0.351721572	-0.180355072	0.341695528	-0.567136467
-0.230202032	1.697120332	-1.351202935	-0.603470624	1.092857156	0.181496015	-1.48107362	0.531447525	0.944119285	0.112627241	0.508057465	-1.255660378	0.976525035	-0.237202109	-0.6448541	1.080563549	-0.010217413	0.531447525	-1.501786817	-0.595081376	0.214049476	-0.60072585	0.550581047
0.35105981	0.678771572	-0.307908216	0.188425032	-0.105775004	-1.545263217	1.616536998	0.119484771	-0.595318735	-0.272384894	-0.731172307	-0.785662535	0.023842473	0.051108415	-1.130769373	1.385954264	0.804348643	0.7490877	-0.722302208	1.02959214	-1.529352729	0.767875414	-2.313127487
-1.422465003	-0.195363108	0.823319923	-1.790524917	-0.484942137	-0.098927729	0.329407333	-2.104600628	0.619896262	-0.037471962	1.351202935	2.468001988	2.171527717	-1.902810954	0.030656506	-0.322224522	-1.591873889	-0.902393588	0.45451733	-0.238264333	0.257736636	-0.161195105	0.214049476
-0.300773842	-0.704730028	0.7490877	-0.902393588	-1.422465003	-1.240815502	-0.09208509	-0.731172307	-1.009990169	-0.670220259	0.902393588	-0.230202032	-1.092857156	-0.358313528	-0.508057465	0.91267586	-0.439462999	-2.249880663	-1.130769373	1.196149002	0.433318462	1.205858798	-0.62349896
-1.044626445	0.017029548	0.336607179	-1.403975696	0.882109877	1.117953259	-0.933535639	0.051108415	-0.446977502	-0.230202032	0.83291742	0.112627241	0.587206217	0.477294855	-0.687372812	0.523619123	-0.126347925	-1.105318189	0.523619123	0.982608059	0.209221982	1.0216048	-0.61777576
-0.153863466	-0.372878156	1.286210621	-0.987557182	0.078412413	0.91267586	-0.279460686	0.500322766	-0.202310601	-1.211918765	1.130769373	0.571095686	-1.318010897	-1.33442315	0.09208509	-1.197842699	-0.571095686	-2.468001988	-0.628171949	1.037645711	-0.61777576	0.887583941	-1.430608769
-0.892205847	-0.713488578	-1.068431117	-1.545263217	1.044626445	0.387522319	-0.758136008	0.329407333	0.085246759	-0.477294855	0.767246816	1.032943298	0.923055543	-0.892205847	-1.669043821	-1.184000049	-0.579132162	-0.315058297	1.726602201	-0.730376506	0.321744911	-0.675972066	0.748994301
-0.387522319	-1.270787244	0.09208509	-1.568142731	-0.023842473	-0.126347925	0.315058297	-1.351202935	0.628171949	-1.862731867	-0.722302208	-0.954809756	0.279460686	-1.080563549	0.064754379	-1.170380633	-0.678771572	-1.902810954	-2.645701413	0.60072585	-0.512521249	0.376944717	-1.053958164
0.547203211	0.209267873	0.508057465	0.251237576	0.892205847	1.726602201	-0.126347925	0.167663737	0.258273739	-2.249880663	-0.713488578	-0.181496015	0.571095686	0.394875486	-1.902810954	1.726602201	-0.852346618	-1.568142731	0.579132162	0.724226725	0.233410628	0.832908347	-0.371881382
0.09208509	0.251237576	0.603470624	0.071581727	1.726602201	1.946202375	0.003405752	0.571095686	-0.785662535	-1.240815502	0.387522319	2.104600628	1.757666049	0.119484771	-0.071581727	-0.653262666	-0.223213218	-0.862182757	0.882109877	-0.464646597	0.218881964	-0.464646597	0.422971049
-1.240815502	0.09208509	0.776421761	0.595318735	0.492617885	1.422465003	-1.009990169	-0.160759774	0.555132042	-0.603470624	0.954809756	0.661717677	1.226239142	-0.272384894	-0.731172307	-0.555132042	-0.202310601	-1.318010897	0.91267586	-0.561600929	0.247988731	-0.507145502	0.556082547
-1.092857156	1.211918765	0.112627241	-0.258273739	0.237202109	0.017029548	1.240815502	0.804348643	-0.923055543	-0.998710851	1.368372038	0.776421761	1.790524917	0.713488578	0.670220259	-0.587206217	-0.7490877	1.009990169	1.351202935	1.404818254	1.177060462	1.514324716	-0.018883444
-1.790524917	-0.6448541	-1.616536998	0.43197323	-1.351202935	-1.697120332	1.642224543	-1.170380633	-1.156974916	-1.460977052	-0.010217413	1.642224543	1.460977052	-0.882109877	1.032943298	0.133217035	-0.670220259	-0.078412413	0.731172307	2.19381673	1.839012341	2.24947787	0.028327271
-0.794970891	1.591873889	2.645701413	-0.83291742	-0.696025208	-1.068431117	0.563095926	0.251237576	0.167663737	-0.785662535	-0.704730028	-0.531447525	-1.080563549	0.181496015	0.45451733	0.057930049	1.460977052	-1.385954264	0.202310601	1.813986207	1.921935009	1.985570999	0.282216147
0.329407333	-0.315058297	-1.422465003	0.044289159	-0.387522319	-1.197842699	1.946202375	-0.794970891	-0.462083086	0.424507616	0.064754379	2.045954276	2.045954276	-1.286210621	1.460977052	-0.329407333	0.051108415	0.813797671	0.794970891	1.790047176	1.645767305	1.86524627	0.06613631
-0.43197323	1.044626445	-0.6448541	0.153863466	-0.872103029	-1.568142731	0.595318735	-0.387522319	-0.696025208	-0.523619123	-0.696025208	-0.571095686	1.156974916	0.587206217	-0.902393588	1.902810954	1.669043821	1.032943298	-0.409646587	2.099401254	2.099401254	2.144222465	-0.156414619
1.351202935	0.882109877	-0.731172307	-0.140092436	-0.902393588	-1.270787244	0.251237576	0.439462999	-0.244213829	0.758136008	-0.687372812	1.368372038	0.944119285	-0.251237576	1.092857156	-0.336607179	1.902810954	1.642224543	0.661717677	0.793485023	1.078966557	1.045767153	0.382017734
