GRMZM2G086553	GRMZM2G086541	GRMZM2G086474	GRMZM2G086403	GRMZM2G173429	GRMZM2G162640	GRMZM2G397684	GRMZM2G098676	GRMZM2G152135	GRMZM2G454399	GRMZM5G894619	GRMZM2G040673	GRMZM2G040359	GRMZM2G016477	GRMZM2G105855	GRMZM2G305146	GRMZM2G134703	GRMZM2G414915	GRMZM2G702514	AC199382.3_FG005	GRMZM2G018018	GRMZM2G424112
-0.160759774	-1.902810954	-0.687372812	-1.825439172	0.037471962	-0.409646587	0.265322712	-0.813797671	1.092857156	0.078412413	-1.270787244	-0.794970891	-0.628171949	-0.976525035	-0.167663737	-2.104600628	1.460977052	-0.944119285	-1.318010897	0.181496015	-1.33442315	-1.48107362
-1.092857156	-1.825439172	0.372878156	-1.616536998	0.45451733	-0.188425032	-0.767246816	-0.976525035	0.133217035	0.230202032	1.009990169	0.153863466	1.092857156	0.188425032	-0.965610478	0.181496015	-0.188425032	0.722302208	-1.301946185	-0.539308633	-1.318010897	-1.092857156
0.372878156	-0.279460686	-0.051108415	-0.91267586	-0.51582268	-1.092857156	-0.51582268	-0.595318735	-1.032943298	1.105318189	0.078412413	0.230202032	0.713488578	-0.767246816	-0.409646587	0.571095686	-1.501786817	-1.545263217	-0.862182757	-0.531447525	-1.301946185	-0.944119285
-0.944119285	-1.790524917	-0.83291742	0.071581727	-0.987557182	-0.611662814	1.568142731	-0.944119285	-1.460977052	-0.085246759	0.272384894	-0.998710851	-0.611662814	-2.171527717	-0.044289159	0.057930049	-2.998020796	-1.032943298	-0.704730028	-0.523619123	-0.064754379	-0.731172307
0.902393588	0.531447525	2.249880663	0.976525035	-0.439462999	0.563095926	1.946202375	0.6448541	-0.492617885	0.343824517	0.133217035	-0.469675385	-0.603470624	0.987557182	-0.823319923	0.902393588	0.923055543	-0.272384894	-0.713488578	-0.51582268	-0.174575701	2.045954276
0.030656506	0.813797671	1.862731867	1.946202375	0.153863466	0.944119285	2.645701413	1.211918765	-0.74010031	-0.402250065	0.057930049	-0.044289159	-0.595318735	-0.417065588	-0.882109877	1.056453949	-0.037471962	-0.628171949	-0.336607179	-0.508057465	-0.704730028	1.726602201
0.010217413	0.653262666	2.468001988	0.098927729	-1.092857156	0.661717677	1.616536998	0.037471962	-0.300773842	0.140092436	-1.080563549	-0.6448541	-0.587206217	0.037471962	-1.044626445	-0.223213218	0.462083086	0.424507616	-0.842592259	-0.500322766	0.126347925	0.852346618
-1.726602201	0.462083086	0.265322712	0.804348643	-0.051108415	-0.293654744	-0.45451733	-0.167663737	0.209267873	0.202310601	0.500322766	-0.146974467	-0.579132162	-0.057930049	0.6448541	0.237202109	0.216235289	1.143773961	0.387522319	0.587206217	0.492617885	-0.579132162
-0.146974467	1.757666049	-0.003405752	-1.368372038	0.265322712	1.368372038	-1.501786817	0.223213218	-0.51582268	-0.892205847	0.477294855	0.223213218	1.021399468	0.402250065	-0.539308633	1.757666049	-0.272384894	0.477294855	-0.892205847	0.010217413	-1.286210621	-1.902810954
-1.757666049	0.976525035	0.057930049	-1.318010897	-0.343824517	-0.670220259	-1.117953259	-0.439462999	-0.923055543	-0.336607179	-0.563095926	-0.767246816	1.669043821	-0.230202032	-1.902810954	-0.230202032	-0.687372812	-0.653262666	-1.286210621	0.336607179	-0.794970891	-0.704730028
-0.010217413	1.301946185	1.117953259	0.51582268	1.351202935	1.240815502	1.143773961	0.539308633	0.563095926	-0.882109877	0.83291742	0.195363108	0.098927729	1.545263217	0.380190046	0.6448541	0.713488578	0.619896262	0.244213829	0.619896262	-0.380190046	0.112627241
-0.611662814	0.146974467	0.923055543	0.704730028	0.322224522	-0.126347925	0.446977502	-0.085246759	0.842592259	-0.872103029	-0.619896262	0.852346618	-0.571095686	-0.017029548	1.790524917	0.696025208	-0.547203211	-0.279460686	0.424507616	-0.492617885	0.547203211	0.126347925
-0.713488578	1.825439172	-0.216235289	-1.862731867	-0.071581727	0.265322712	-0.813797671	0.078412413	-0.619896262	-0.126347925	1.726602201	0.402250065	1.862731867	-0.661717677	-0.91267586	-0.722302208	-1.403975696	1.351202935	0.272384894	-0.484942137	-0.611662814	-1.33442315
-0.852346618	-1.056453949	0.51582268	-0.823319923	-0.35105981	-0.804348643	0.842592259	-0.531447525	-0.944119285	0.661717677	0.119484771	-1.170380633	1.286210621	0.500322766	-2.345104662	0.923055543	-1.422465003	0.051108415	-1.270787244	-0.477294855	0.064754379	0.293654744
-2.171527717	-0.286550499	-0.402250065	0.462083086	0.923055543	-0.722302208	0.216235289	1.044626445	2.045954276	-0.862182757	0.713488578	-0.933535639	1.403975696	-0.523619123	1.501786817	-0.933535639	1.368372038	-0.223213218	0.202310601	0.508057465	-0.563095926	-0.380190046
-0.387522319	-0.767246816	0.223213218	0.322224522	-0.933535639	0.387522319	-0.902393588	0.439462999	-1.068431117	-0.852346618	0.758136008	-0.265322712	0.417065588	-0.842592259	-1.056453949	1.211918765	-0.209267873	-0.105775004	1.403975696	-0.469675385	0.794970891	0.603470624
-1.105318189	0.322224522	-1.545263217	0.119484771	-1.460977052	-0.678771572	-1.240815502	-1.642224543	-0.446977502	1.240815502	-1.993601218	-0.051108415	-0.563095926	0.365586148	0.933535639	1.726602201	-1.318010897	0.237202109	1.080563549	-0.462083086	0.293654744	1.441453795
-1.385954264	1.226239142	-0.7490877	0.174575701	-1.021399468	0.804348643	0.209267873	0.153863466	-1.318010897	-0.315058297	0.678771572	-0.394875486	-0.555132042	1.993601218	-1.226239142	-0.119484771	-0.731172307	-0.209267873	-0.539308633	0.767246816	-0.758136008	0.105775004
-1.591873889	-0.394875486	-1.33442315	-0.279460686	-0.43197323	-0.892205847	0.579132162	-0.098927729	0.105775004	-0.057930049	0.216235289	-0.508057465	-0.547203211	0.300773842	-0.531447525	-0.619896262	0.003405752	-0.713488578	-0.424507616	0.286550499	-1.270787244	0.661717677
-0.380190046	0.628171949	-0.500322766	-0.45451733	-0.098927729	0.731172307	-0.133217035	0.469675385	-0.547203211	0.133217035	0.209267873	0.595318735	-0.539308633	0.293654744	0.202310601	0.678771572	0.424507616	0.492617885	0.862182757	-0.45451733	-0.687372812	-1.130769373
-0.555132042	-0.7490877	-0.862182757	0.7490877	-0.687372812	-0.872103029	0.804348643	1.056453949	0.030656506	-0.842592259	1.862731867	-0.923055543	-0.531447525	0.044289159	-1.697120332	-0.387522319	-0.872103029	-0.998710851	0.987557182	-0.446977502	-0.279460686	-0.051108415
-0.579132162	-0.611662814	1.616536998	-0.785662535	0.813797671	0.767246816	-0.146974467	-0.823319923	-0.713488578	-0.823319923	0.439462999	0.722302208	-0.508057465	0.882109877	1.170380633	-0.112627241	-0.794970891	0.804348643	-0.133217035	-0.43197323	0.322224522	-0.037471962
-0.051108415	0.862182757	0.794970891	-0.209267873	-0.057930049	0.462083086	0.628171949	0.508057465	-0.555132042	-0.813797671	0.394875486	-0.91267586	-0.500322766	0.902393588	-0.112627241	-0.085246759	-0.892205847	-0.044289159	-0.140092436	1.642224543	0.696025208	-0.91267586
1.197842699	0.112627241	0.153863466	0.923055543	1.211918765	0.933535639	1.240815502	1.184000049	1.523165155	-0.078412413	1.441453795	0.6448541	0.976525035	-0.265322712	1.523165155	-0.372878156	0.167663737	1.092857156	-1.240815502	0.258273739	0.372878156	0.064754379
1.318010897	1.33442315	-1.286210621	0.044289159	-0.251237576	0.902393588	0.439462999	1.130769373	-0.731172307	-0.804348643	-0.030656506	1.240815502	0.571095686	0.794970891	2.249880663	2.998020796	0.237202109	0.823319923	-0.661717677	-0.424507616	0.153863466	0.587206217
-0.439462999	-0.508057465	1.385954264	0.531447525	0.670220259	-1.301946185	1.197842699	0.119484771	-0.307908216	-0.794970891	0.852346618	-1.301946185	0.653262666	-0.965610478	-0.722302208	-0.462083086	0.181496015	0.146974467	0.071581727	2.104600628	-0.731172307	-0.030656506
0.713488578	-0.265322712	0.484942137	-0.722302208	-0.611662814	-0.372878156	-0.83291742	-0.424507616	-0.563095926	-0.140092436	0.293654744	-0.872103029	1.130769373	-0.279460686	0.882109877	0.619896262	-0.987557182	-0.409646587	1.697120332	1.130769373	0.823319923	-0.603470624
0.181496015	1.862731867	-0.539308633	-0.402250065	0.539308633	0.547203211	0.882109877	0.563095926	0.51582268	0.424507616	-0.424507616	0.661717677	-0.492617885	1.642224543	0.315058297	1.946202375	-0.279460686	0.446977502	-1.211918765	1.385954264	0.508057465	-0.017029548
0.872103029	0.823319923	1.501786817	-0.653262666	-0.010217413	1.105318189	1.068431117	-0.064754379	-0.477294855	-0.785662535	-0.653262666	-0.696025208	0.307908216	2.171527717	-0.611662814	1.460977052	-0.372878156	0.462083086	-0.146974467	-0.409646587	0.167663737	-2.104600628
0.587206217	-1.757666049	1.591873889	-0.307908216	-0.030656506	0.078412413	1.117953259	-1.441453795	-0.776421761	0.051108415	0.823319923	-0.343824517	-0.484942137	-0.508057465	0.7490877	-1.993601218	0.343824517	0.563095926	-1.197842699	0.862182757	0.954809756	-0.687372812
0.670220259	1.092857156	0.6448541	1.790524917	-0.477294855	0.45451733	0.409646587	1.080563549	0.272384894	0.209267873	0.785662535	0.315058297	0.071581727	-0.882109877	-0.555132042	0.587206217	1.226239142	0.202310601	-0.272384894	0.892205847	-0.293654744	-0.216235289
0.417065588	0.188425032	0.358313528	-0.587206217	-0.462083086	-1.862731867	-0.933535639	-0.258273739	0.523619123	0.91267586	-0.380190046	-0.329407333	-0.477294855	-0.469675385	-0.336607179	0.195363108	0.293654744	1.385954264	-0.209267873	-0.402250065	-0.492617885	0.372878156
0.636490883	1.545263217	-0.731172307	1.226239142	-0.6448541	0.105775004	1.351202935	-0.45451733	-0.508057465	0.037471962	0.358313528	-0.174575701	0.237202109	1.368372038	-0.394875486	-0.146974467	-0.237202109	-0.678771572	0.216235289	0.133217035	-1.021399468	0.579132162
-0.619896262	1.068431117	-0.010217413	0.023842473	0.74010031	0.286550499	-0.587206217	0.293654744	-0.358313528	0.153863466	0.944119285	-0.300773842	0.785662535	1.021399468	-2.171527717	0.112627241	-1.021399468	0.119484771	-1.184000049	-0.394875486	-1.255660378	-0.696025208
-1.545263217	1.568142731	0.713488578	-1.33442315	0.976525035	-0.563095926	-1.591873889	0.380190046	0.7490877	0.965610478	0.336607179	0.696025208	1.523165155	0.555132042	-0.380190046	1.197842699	-0.017029548	-0.696025208	-0.670220259	0.776421761	-1.044626445	-0.595318735
0.923055543	-0.064754379	-0.595318735	-1.726602201	-1.318010897	-0.492617885	-2.645701413	-1.068431117	-1.211918765	-0.322224522	-0.439462999	-0.010217413	0.636490883	-0.628171949	-0.057930049	1.351202935	-1.286210621	0.044289159	0.661717677	1.105318189	-0.531447525	-2.045954276
1.270787244	1.318010897	1.197842699	0.523619123	-0.579132162	0.83291742	2.468001988	-1.403975696	-2.468001988	0.523619123	0.842592259	-0.153863466	-0.469675385	1.143773961	1.48107362	0.500322766	-2.104600628	0.209267873	-0.003405752	-0.387522319	2.645701413	-1.993601218
0.563095926	-0.882109877	0.078412413	-0.216235289	-0.619896262	0.424507616	-1.255660378	-0.758136008	0.300773842	-0.776421761	-1.501786817	-0.09208509	-0.462083086	0.133217035	0.704730028	0.74010031	1.184000049	0.902393588	0.133217035	-0.380190046	1.825439172	-0.365586148
-0.293654744	0.954809756	1.240815502	-0.051108415	0.687372812	0.195363108	1.825439172	0.670220259	0.579132162	0.372878156	0.167663737	-0.477294855	0.251237576	0.954809756	-1.48107362	0.933535639	-0.153863466	0.954809756	-0.181496015	0.872103029	-0.6448541	0.446977502
-0.998710851	-0.571095686	0.636490883	-1.568142731	-1.286210621	-1.032943298	-1.993601218	-1.318010897	0.731172307	-0.767246816	-0.603470624	-1.092857156	-0.45451733	0.6448541	-0.188425032	-1.946202375	-1.092857156	-1.105318189	-0.35105981	0.611662814	-0.223213218	-0.477294855
-0.484942137	0.030656506	0.071581727	-1.080563549	0.336607179	-0.300773842	0.661717677	-0.661717677	0.251237576	0.500322766	-0.587206217	-0.372878156	0.017029548	0.477294855	-0.315058297	-0.216235289	-1.33442315	1.080563549	0.636490883	0.071581727	0.484942137	0.023842473
-2.249880663	-1.726602201	-1.170380633	-1.993601218	-1.240815502	-1.240815502	-1.318010897	-1.33442315	-0.417065588	-0.758136008	-0.223213218	-1.105318189	0.696025208	-1.197842699	-2.104600628	-0.872103029	-1.669043821	0.687372812	-0.439462999	1.170380633	-1.226239142	-1.351202935
-2.998020796	0.409646587	-0.098927729	-0.758136008	-0.813797671	-0.477294855	-1.697120332	-0.394875486	-1.021399468	0.439462999	-0.265322712	-0.35105981	1.170380633	1.240815502	-1.568142731	0.804348643	-0.767246816	-0.300773842	-0.017029548	0.628171949	-1.211918765	-0.119484771
-2.045954276	-1.697120332	-0.35105981	-2.045954276	-0.563095926	-2.171527717	-1.460977052	-1.240815502	-0.611662814	-0.469675385	-0.133217035	-1.117953259	0.209267873	0.539308633	-1.993601218	0.636490883	-1.616536998	-1.197842699	-0.852346618	-0.372878156	-1.197842699	-1.105318189
0.523619123	1.385954264	0.051108415	0.126347925	-0.523619123	-1.143773961	0.7490877	-0.794970891	-0.7490877	1.669043821	-0.998710851	-1.441453795	-0.446977502	0.722302208	-0.003405752	-0.852346618	-1.170380633	-0.237202109	-1.170380633	0.987557182	0.258273739	0.174575701
-0.670220259	0.45451733	1.301946185	0.216235289	0.051108415	1.044626445	-0.300773842	0.402250065	-0.902393588	1.170380633	-0.010217413	-0.687372812	-0.439462999	0.237202109	-0.174575701	-0.713488578	-0.030656506	0.628171949	-0.484942137	-0.365586148	-0.45451733	-1.790524917
-0.823319923	-0.010217413	0.661717677	-0.965610478	-1.545263217	-0.258273739	0.965610478	-0.862182757	-0.785662535	0.892205847	-0.293654744	-0.987557182	0.167663737	1.170380633	-0.030656506	0.126347925	-1.726602201	-0.387522319	-0.394875486	-0.358313528	0.023842473	-1.170380633
-0.105775004	1.946202375	1.726602201	0.372878156	1.270787244	2.645701413	-0.571095686	0.813797671	-0.174575701	-0.7490877	0.965610478	-0.417065588	0.030656506	1.902810954	-1.460977052	1.993601218	2.045954276	0.933535639	-0.6448541	0.140092436	-0.636490883	-1.197842699
-1.240815502	1.460977052	1.523165155	0.017029548	1.318010897	1.385954264	-0.477294855	1.460977052	0.003405752	2.468001988	0.230202032	0.017029548	-0.43197323	0.628171949	-0.813797671	1.368372038	1.068431117	0.882109877	0.105775004	-0.35105981	-0.272384894	-0.547203211
-0.74010031	-1.068431117	-0.976525035	-2.468001988	-0.804348643	-1.460977052	0.6448541	-1.143773961	0.469675385	0.057930049	0.098927729	-0.315058297	0.279460686	0.611662814	1.825439172	-0.91267586	1.697120332	-0.133217035	0.098927729	1.33442315	0.09208509	-0.140092436
0.595318735	1.270787244	1.170380633	0.776421761	2.249880663	1.993601218	0.09208509	2.468001988	-0.322224522	-0.167663737	0.071581727	1.117953259	-0.424507616	0.661717677	-0.776421761	2.249880663	2.171527717	1.068431117	0.484942137	1.318010897	0.329407333	0.508057465
-1.117953259	1.105318189	0.044289159	-0.713488578	0.758136008	0.872103029	-0.628171949	0.872103029	0.037471962	1.642224543	0.09208509	0.492617885	1.501786817	1.286210621	1.009990169	2.045954276	1.403975696	0.160759774	0.188425032	0.439462999	-0.767246816	-0.508057465
0.078412413	2.104600628	0.91267586	0.508057465	1.568142731	1.156974916	-0.037471962	1.351202935	-0.998710851	0.813797671	-0.085246759	1.616536998	0.563095926	0.146974467	0.085246759	1.143773961	1.616536998	1.032943298	-1.156974916	0.085246759	1.130769373	-0.251237576
-0.923055543	-1.669043821	-0.358313528	-0.882109877	1.170380633	-1.068431117	-0.965610478	-0.43197323	2.468001988	-0.74010031	-0.43197323	0.286550499	-0.417065588	-0.531447525	-0.105775004	1.080563549	1.318010897	0.944119285	0.286550499	0.343824517	1.092857156	0.842592259
0.439462999	-0.477294855	-0.696025208	-0.923055543	-0.670220259	-0.230202032	1.211918765	-1.156974916	-0.293654744	0.43197323	-1.568142731	-2.645701413	-0.409646587	-1.184000049	1.318010897	-1.032943298	0.758136008	-0.112627241	-1.143773961	-0.343824517	0.216235289	-0.758136008
0.628171949	0.272384894	0.195363108	-0.794970891	0.571095686	1.143773961	0.923055543	-0.579132162	-0.112627241	-0.09208509	-0.923055543	0.307908216	-0.402250065	0.286550499	0.539308633	-0.078412413	0.678771572	0.579132162	-0.500322766	-0.336607179	0.336607179	-0.628171949
1.021399468	2.345104662	1.021399468	0.902393588	1.422465003	1.902810954	2.998020796	-0.209267873	-1.092857156	-0.216235289	1.545263217	1.726602201	-0.394875486	0.446977502	1.117953259	1.697120332	0.380190046	2.249880663	-0.678771572	2.468001988	1.33442315	1.523165155
-0.933535639	-0.343824517	0.098927729	-1.946202375	0.064754379	-0.365586148	-0.078412413	-0.678771572	-0.237202109	2.249880663	0.670220259	0.45451733	1.790524917	0.174575701	0.713488578	0.862182757	-1.184000049	-0.83291742	0.35105981	2.045954276	-0.944119285	-1.226239142
-0.358313528	0.417065588	-0.153863466	0.030656506	0.394875486	0.74010031	2.345104662	-2.104600628	-1.993601218	0.628171949	0.531447525	1.044626445	-0.387522319	-0.571095686	1.568142731	-0.244213829	-0.417065588	1.523165155	-0.653262666	0.842592259	1.240815502	0.202310601
-1.056453949	-0.023842473	-0.037471962	1.197842699	-0.394875486	-0.579132162	-0.446977502	-1.170380633	0.286550499	-0.722302208	0.064754379	-1.156974916	0.882109877	-0.085246759	-0.862182757	-0.74010031	0.394875486	0.244213829	-0.279460686	0.35105981	-0.776421761	-1.368372038
-1.790524917	-0.923055543	-1.422465003	-1.032943298	-1.862731867	-1.669043821	-0.358313528	-2.468001988	-0.91267586	-0.713488578	-2.171527717	-1.403975696	-0.380190046	-1.790524917	0.758136008	-1.902810954	-1.226239142	-1.33442315	-1.130769373	0.037471962	1.184000049	-0.965610478
-0.965610478	0.230202032	-0.112627241	-0.044289159	-0.085246759	-0.462083086	-0.794970891	-0.603470624	1.117953259	-0.704730028	-0.595318735	1.642224543	-0.372878156	0.322224522	-0.944119285	1.591873889	-0.83291742	-1.044626445	0.023842473	-0.329407333	1.48107362	-0.078412413
-0.785662535	-1.642224543	0.539308633	-0.105775004	-1.501786817	-0.696025208	-0.91267586	-1.368372038	0.882109877	-0.329407333	-1.385954264	-0.085246759	-0.365586148	-0.462083086	-0.842592259	-1.130769373	0.531447525	-1.48107362	0.195363108	0.358313528	0.722302208	-0.661717677
0.45451733	0.923055543	-1.301946185	-0.555132042	0.563095926	-0.713488578	1.33442315	-0.587206217	-1.156974916	0.547203211	0.603470624	-0.595318735	-0.358313528	-0.160759774	0.508057465	-1.009990169	-0.105775004	0.112627241	-0.508057465	-0.322224522	0.965610478	0.085246759
0.944119285	0.064754379	-1.523165155	0.064754379	1.197842699	0.085246759	1.993601218	0.628171949	0.279460686	-0.380190046	0.804348643	-0.424507616	-0.35105981	-0.387522319	0.842592259	-0.83291742	-0.508057465	0.531447525	0.587206217	1.591873889	-1.184000049	-1.080563549
0.477294855	-0.098927729	0.272384894	-0.358313528	0.823319923	0.126347925	0.794970891	-0.409646587	2.171527717	-0.696025208	1.318010897	0.555132042	1.902810954	0.636490883	-0.579132162	-0.286550499	0.987557182	-0.902393588	-1.117953259	1.156974916	-0.343824517	1.403975696
-0.216235289	0.358313528	1.669043821	-0.057930049	0.628171949	2.998020796	0.91267586	1.143773961	0.417065588	0.954809756	-0.539308633	1.669043821	0.944119285	1.790524917	-1.33442315	-0.09208509	0.017029548	1.591873889	-0.251237576	-0.315058297	0.424507616	-1.441453795
1.642224543	1.080563549	-0.365586148	-0.188425032	1.790524917	1.422465003	0.722302208	0.251237576	1.270787244	0.307908216	-0.126347925	1.080563549	-0.343824517	-0.078412413	1.197842699	0.767246816	0.687372812	0.010217413	0.237202109	1.032943298	0.636490883	0.776421761
-0.469675385	-1.616536998	0.477294855	1.092857156	1.726602201	-0.394875486	-0.492617885	0.085246759	1.368372038	0.923055543	-0.409646587	1.403975696	-0.336607179	-0.43197323	0.037471962	0.322224522	1.301946185	-0.181496015	0.167663737	-0.307908216	-0.140092436	0.133217035
-0.181496015	0.51582268	0.813797671	-0.003405752	0.372878156	0.484942137	-0.670220259	-0.462083086	1.385954264	0.722302208	0.380190046	1.226239142	0.987557182	2.249880663	-0.010217413	0.722302208	0.776421761	1.48107362	-0.057930049	0.7490877	-0.439462999	0.044289159
-0.017029548	-0.051108415	0.823319923	0.477294855	-0.223213218	-0.023842473	-0.380190046	-0.722302208	0.45451733	0.216235289	-0.713488578	0.862182757	0.933535639	1.403975696	-0.160759774	0.209267873	-0.358313528	-1.068431117	1.501786817	1.825439172	0.469675385	0.51582268
-0.731172307	-1.211918765	0.7490877	-1.301946185	-0.892205847	-0.030656506	-1.351202935	-0.767246816	-0.119484771	1.460977052	1.044626445	0.258273739	-0.329407333	0.508057465	0.45451733	-1.460977052	0.862182757	-1.021399468	1.301946185	-0.300773842	0.358313528	1.056453949
-2.468001988	-0.484942137	0.037471962	-0.43197323	-1.211918765	-0.539308633	-0.687372812	-1.669043821	0.181496015	0.160759774	-1.184000049	-1.009990169	-0.322224522	1.697120332	-0.661717677	-0.071581727	-1.105318189	-0.852346618	-0.216235289	-0.293654744	-0.785662535	-0.010217413
0.105775004	0.998710851	-0.223213218	-0.017029548	-0.484942137	0.244213829	-0.003405752	-0.372878156	0.678771572	0.579132162	-0.181496015	-0.758136008	0.160759774	0.531447525	-0.209267873	1.523165155	-0.862182757	0.064754379	-1.105318189	0.417065588	-0.372878156	-0.071581727
-0.071581727	-0.307908216	0.500322766	0.272384894	-0.105775004	-0.794970891	-0.713488578	-0.188425032	0.216235289	-0.112627241	1.757666049	-0.017029548	0.064754379	-0.862182757	0.579132162	-1.270787244	-0.244213829	-0.892205847	0.531447525	-0.286550499	0.286550499	1.669043821
1.351202935	-1.021399468	-0.611662814	0.83291742	-0.244213829	0.300773842	-0.167663737	-0.998710851	0.09208509	-0.687372812	-1.170380633	-0.439462999	-0.315058297	-2.645701413	0.731172307	0.595318735	-0.051108415	-0.555132042	0.126347925	-0.279460686	0.91267586	0.484942137
-1.946202375	-1.591873889	-2.171527717	0.300773842	-2.045954276	-2.468001988	-0.611662814	-1.902810954	0.112627241	-0.678771572	-0.258273739	1.441453795	-0.307908216	-0.244213829	-0.954809756	-0.446977502	-1.211918765	-0.704730028	-0.731172307	-0.272384894	1.642224543	-0.823319923
0.017029548	1.591873889	0.402250065	-1.197842699	1.301946185	0.409646587	-0.484942137	-0.223213218	-0.160759774	-0.670220259	0.372878156	1.862731867	-0.300773842	1.044626445	-1.270787244	1.184000049	0.195363108	1.825439172	0.223213218	1.545263217	-0.823319923	0.45451733
0.153863466	0.078412413	-0.987557182	-0.902393588	1.117953259	-0.09208509	1.009990169	-0.687372812	-0.987557182	-0.661717677	0.329407333	0.469675385	-0.293654744	1.669043821	1.460977052	-0.823319923	0.085246759	0.998710851	0.140092436	-0.265322712	0.439462999	0.272384894
-0.030656506	-1.568142731	0.45451733	-0.862182757	-0.74010031	-0.619896262	0.167663737	-0.010217413	0.174575701	-0.653262666	1.184000049	-1.351202935	0.112627241	-2.045954276	-0.358313528	-1.862731867	1.270787244	0.286550499	-1.092857156	-0.258273739	-0.804348643	-1.068431117
-1.642224543	-0.202310601	0.722302208	-0.508057465	-0.531447525	-0.43197323	-1.825439172	-1.117953259	0.484942137	0.387522319	-1.545263217	0.91267586	-0.286550499	-0.174575701	-1.286210621	0.293654744	-0.394875486	-0.74010031	0.037471962	-0.251237576	2.468001988	-0.09208509
0.09208509	-1.545263217	0.611662814	-0.336607179	-0.842592259	-0.976525035	-0.998710851	-1.211918765	-0.140092436	1.351202935	-2.104600628	-0.133217035	-0.279460686	0.329407333	-0.051108415	-1.385954264	-0.09208509	-1.240815502	-0.09208509	-0.244213829	1.056453949	-1.545263217
-0.265322712	-0.794970891	-1.211918765	-1.545263217	-1.642224543	-0.628171949	-1.422465003	-2.345104662	-2.045954276	0.174575701	-1.946202375	-0.842592259	0.409646587	-0.595318735	-1.790524917	-1.143773961	-1.130769373	-1.862731867	-0.579132162	-0.237202109	2.249880663	-1.642224543
-0.872103029	-1.105318189	0.085246759	-0.872103029	-0.661717677	0.057930049	-2.045954276	-1.092857156	1.825439172	-0.6448541	-1.240815502	0.051108415	-0.272384894	0.209267873	-2.045954276	0.872103029	1.48107362	0.329407333	0.146974467	-0.230202032	0.776421761	-0.813797671
0.619896262	0.500322766	1.403975696	-0.477294855	0.852346618	2.249880663	-0.174575701	0.387522319	1.056453949	-0.258273739	-1.523165155	0.670220259	0.195363108	1.616536998	0.188425032	0.852346618	0.872103029	0.380190046	0.279460686	0.722302208	1.270787244	0.813797671
-0.987557182	0.670220259	-0.998710851	-1.385954264	-1.591873889	-0.216235289	-2.468001988	-1.48107362	-0.023842473	-0.636490883	0.409646587	-0.462083086	-0.265322712	-0.539308633	-0.731172307	-0.998710851	-1.197842699	0.661717677	-1.080563549	0.965610478	-0.181496015	-0.417065588
1.211918765	-1.523165155	-2.998020796	-0.146974467	-2.468001988	-2.998020796	-1.757666049	-1.862731867	-1.616536998	0.286550499	0.813797671	-0.813797671	-0.258273739	-2.249880663	0.358313528	-1.825439172	-1.044626445	-2.998020796	-0.307908216	-0.223213218	0.140092436	1.044626445
0.160759774	1.403975696	0.023842473	-0.492617885	-0.785662535	0.587206217	-0.105775004	0.372878156	1.021399468	1.270787244	1.197842699	0.842592259	0.872103029	-0.823319923	-0.794970891	2.104600628	1.669043821	1.946202375	0.230202032	0.469675385	-0.678771572	-0.611662814
0.687372812	0.387522319	0.216235289	0.965610478	1.33442315	0.336607179	-0.862182757	0.09208509	1.211918765	-0.628171949	-0.105775004	1.501786817	-0.251237576	-0.687372812	1.697120332	2.468001988	1.757666049	0.731172307	-0.064754379	0.279460686	1.211918765	1.318010897
0.237202109	-1.501786817	0.167663737	-0.174575701	-0.603470624	-1.403975696	-0.852346618	-1.568142731	0.687372812	2.045954276	0.7490877	-0.852346618	-0.244213829	-0.030656506	1.270787244	-0.160759774	-2.249880663	-0.051108415	-1.068431117	-0.216235289	0.713488578	-0.842592259
-0.477294855	-0.462083086	0.555132042	0.279460686	1.669043821	1.545263217	0.244213829	0.83291742	2.249880663	0.531447525	-0.636490883	0.477294855	1.441453795	2.045954276	-0.372878156	0.882109877	0.286550499	1.156974916	-0.804348643	0.126347925	-1.156974916	0.030656506
-1.422465003	-0.358313528	-0.078412413	1.523165155	0.286550499	0.064754379	-0.731172307	-0.216235289	-1.170380633	-0.619896262	0.112627241	-0.731172307	0.051108415	-1.117953259	-1.523165155	-0.105775004	-0.923055543	-1.616536998	-0.628171949	1.117953259	-0.446977502	-0.064754379
0.272384894	0.09208509	-1.009990169	0.687372812	0.126347925	0.923055543	2.249880663	-1.946202375	-1.130769373	0.704730028	-0.286550499	0.140092436	0.595318735	-0.933535639	2.045954276	0.484942137	-0.523619123	0.91267586	-0.823319923	0.531447525	-0.003405752	0.365586148
-1.130769373	-1.170380633	-0.531447525	0.563095926	0.555132042	-0.571095686	-0.160759774	-0.286550499	0.794970891	0.619896262	-0.153863466	-1.568142731	-0.237202109	-1.523165155	0.424507616	-1.757666049	0.251237576	-1.286210621	0.057930049	-0.209267873	-0.358313528	0.286550499
-1.032943298	-0.09208509	1.757666049	1.441453795	0.085246759	1.523165155	-0.402250065	-0.83291742	-2.645701413	-0.611662814	-1.092857156	0.462083086	0.767246816	0.469675385	0.51582268	-0.469675385	0.579132162	-0.670220259	0.813797671	-0.202310601	1.726602201	0.539308633
